listing_id,price,referans_fiyat,xgb_predicted,predicted_price,price_gap,etiket,guven,knn_mod,district,neighborhood,gross_sqm,total_rooms,building_age,floor,total_floors,floor_ratio,is_in_complex,knn_mesafe
3995-27167,12500000,8700000.0,11989952.0,10344976.0,0.20831599802648165,Pahalı,0.47,ilce_ici,Ümraniye,Madenler,116.0,3,16,1.0,7.0,0.14285714285714285,1,1.2448532978381397
160222-192,7800000,12700000.0,8049918.5,10374959.25,-0.2481898181913341,Ucuz / Fırsat,0.44,ilce_ici,Ümraniye,Çakmak,135.0,4,11,10.0,12.0,0.8333333333333334,1,1.3297197096874969
156481-218,5150000,9000000.0,6065553.0,7532776.5,-0.31632114665820765,Ucuz / Fırsat,0.46,ilce_ici,Ümraniye,Huzur,125.0,4,6,5.0,5.0,1.0,0,1.26929296618369
159866-104,4800000,8625000.0,4953889.5,6789444.75,-0.2930202429292911,Ucuz / Fırsat,0.3,ilce_ici,Ümraniye,Altınşehir,110.0,4,21,0.0,9.0,0.0,1,1.6621297540005462
132058-568,5750000,5200000.0,5711775.5,5455887.75,0.05390731325071708,Adil fiyat,0.67,ilce_ici,Ümraniye,İstiklal,85.0,3,16,1.0,4.0,0.25,0,0.7899902342414903
131610-45,8000000,6225000.0,7261427.5,6743213.75,0.1863779344085007,Adil fiyat,0.2,ilce_ici,Ümraniye,Ihlamurkuyu,76.0,2,16,1.0,9.0,0.1111111111111111,1,1.8881213513774313
159127-135,6750000,6582500.0,6281629.0,6432064.5,0.049429774841343706,Adil fiyat,0.04,ilce_ici,Ümraniye,Armağanevler,90.0,3,6,3.0,4.0,0.75,1,2.2827528814013314
164080-19,5750000,6425000.0,5725235.0,6075117.5,-0.05351624886267632,Adil fiyat,0.65,ilce_ici,Ümraniye,Esenkent,92.0,3,0,4.0,5.0,0.8,0,0.8333758440849381
144752-278,8475000,11875000.0,8699879.0,10287439.5,-0.1761798453346919,Adil fiyat,0.17,ilce_ici,Ümraniye,İnkılap,200.0,7,16,8.0,8.0,1.0,0,1.9741364050986672
96635-287,5500000,4825000.0,5110509.0,4967754.5,0.10714005694121961,Adil fiyat,0.52,ilce_ici,Ümraniye,Armağanevler,85.0,3,21,2.0,4.0,0.5,0,1.1338568385409697
3995-27150,16900000,9840000.0,16675096.0,13257548.0,0.2747455260957758,Pahalı,0.66,ilce_ici,Ümraniye,Necip Fazıl,150.0,4,16,1.0,7.0,0.14285714285714285,1,0.799825555783588
160222-191,10750000,12875000.0,10929393.0,11902196.5,-0.09680536697575107,Adil fiyat,0.45,ilce_ici,Ümraniye,Necip Fazıl,130.0,4,6,8.0,14.0,0.5714285714285714,1,1.3101533423277674
156481-206,6600000,10425000.0,6943342.5,8684171.25,-0.2399965627117268,Ucuz / Fırsat,0.42,ilce_ici,Ümraniye,Çakmak,105.0,3,11,10.0,11.0,0.9090909090909091,1,1.3673900074744711
3995-27126,7900000,9475000.0,8197416.0,8836208.0,-0.1059513311592484,Adil fiyat,0.2,ilce_ici,Ümraniye,Site,120.0,3,11,8.0,10.0,0.8,0,1.8872089029847188
156481-204,5000000,5675000.0,4945317.0,5310158.5,-0.05840852019765512,Adil fiyat,0.53,ilce_ici,Ümraniye,Çakmak,125.0,3,6,0.0,4.0,0.0,0,1.1069900543360454
159866-76,7750000,6865000.0,7545823.5,7205411.75,0.07558044826515292,Adil fiyat,0.56,ilce_ici,Ümraniye,Çakmak,140.0,4,11,1.0,4.0,0.25,0,1.0354078941342757
27431-10913,7800000,8400000.0,7815430.0,8107715.0,-0.03795335677191416,Adil fiyat,0.43,ilce_ici,Ümraniye,Çakmak,75.0,3,6,9.0,13.0,0.6923076923076923,1,1.3391513887479793
6181-22873,12750000,9450000.0,12501916.0,10975958.0,0.16162980944351282,Adil fiyat,0.47,ilce_ici,Ümraniye,Tatlısu,110.0,3,0,5.0,11.0,0.45454545454545453,1,1.263431706521693
162131-44,4950000,5625000.0,4635795.0,5130397.5,-0.03516248010022615,Adil fiyat,0.61,ilce_ici,Ümraniye,Çakmak,100.0,3,21,2.0,5.0,0.4,0,0.9182249714777063
3995-27110,6250000,6250000.0,6439959.0,6344979.5,-0.014969236701237568,Adil fiyat,0.0,ilce_ici,Ümraniye,Şerifali,58.0,2,0,2.0,7.0,0.2857142857142857,1,2.3924575659029648
156481-202,7200000,6325000.0,7212542.5,6768771.25,0.06370857192138085,Adil fiyat,0.79,ilce_ici,Ümraniye,Altınşehir,95.0,3,0,1.0,4.0,0.25,0,0.5057529060880201
159866-74,8880000,13000000.0,9677016.0,11338508.0,-0.2168281752766766,Ucuz / Fırsat,0.47,ilce_ici,Ümraniye,İstiklal,130.0,4,11,9.0,15.0,0.6,1,1.2529583433597338
3995-27099,18100000,9840000.0,17894272.0,13867136.0,0.3052442840396171,Pahalı,0.67,ilce_ici,Ümraniye,Madenler,144.0,4,16,2.0,7.0,0.2857142857142857,1,0.7815083680198133
160222-184,8750000,6275000.0,8330509.5,7302754.75,0.1981779889294516,Adil fiyat,0.43,ilce_ici,Ümraniye,Esenevler,100.0,3,16,6.0,8.0,0.75,0,1.3531402790688878
156481-201,6850000,7605000.0,6823581.5,7214290.75,-0.05049571227774539,Adil fiyat,0.19,ilce_ici,Ümraniye,Armağanevler,85.0,3,6,3.0,9.0,0.3333333333333333,1,1.9128885014320978
159866-58,7450000,9950000.0,7345544.5,8647772.25,-0.1385064517627647,Adil fiyat,0.2,ilce_ici,Ümraniye,Armağanevler,135.0,4,11,1.0,11.0,0.09090909090909091,1,1.8833981606884926
1999-4598,5980000,5600000.0,5892226.5,5746113.25,0.04070347029794444,Adil fiyat,0.52,ilce_ici,Ümraniye,Mehmet Akif,90.0,3,16,3.0,4.0,0.75,0,1.1431241240433905
72760-593,8850000,7020000.0,8289062.5,7654531.25,0.1561779174916818,Adil fiyat,0.71,ilce_ici,Ümraniye,Şerifali,90.0,3,0,2.0,5.0,0.4,0,0.6955794066178405
3995-27088,10350000,8325000.0,9571228.0,8948114.0,0.1566683213915245,Adil fiyat,0.49,ilce_ici,Ümraniye,Elmalıkent,130.0,4,21,2.0,6.0,0.3333333333333333,1,1.2165499533437807
160222-182,8250000,8625000.0,8432293.0,8528646.5,-0.03267183133924005,Adil fiyat,0.45,ilce_ici,Ümraniye,Necip Fazıl,90.0,3,0,6.0,10.0,0.6,1,1.2998078501260895
156481-195,10950000,12500000.0,10732667.0,11616333.5,-0.057361774263798466,Adil fiyat,0.37,ilce_ici,Ümraniye,Mehmet Akif,185.0,6,11,4.0,5.0,0.8,0,1.4884359337293243
159866-51,5750000,6100000.0,5603554.0,5851777.0,-0.01739249462171918,Adil fiyat,0.56,ilce_ici,Ümraniye,Çakmak,70.0,2,0,1.0,4.0,0.25,0,1.0298653898823802
152846-59,6500000,7795000.0,6510101.0,7152550.5,-0.09123326007974358,Adil fiyat,0.48,ilce_ici,Ümraniye,Yukarı Dudullu,120.0,4,6,2.0,2.0,1.0,0,1.2392793057525022
3351-1814,4950000,5045000.0,4955585.5,5000292.75,-0.010057961106377222,Adil fiyat,0.55,ilce_ici,Ümraniye,Çakmak,110.0,3,1,-1.0,4.0,-0.25,0,1.0715192766548294
120150-4109,4300000,5025000.0,4228740.0,4626870.0,-0.07064603068597129,Adil fiyat,0.61,ilce_ici,Ümraniye,İstiklal,65.0,3,18,1.0,5.0,0.2,0,0.917482841927515
27431-11468,8900000,7950000.0,8586117.0,8268058.5,0.07643166772465386,Adil fiyat,0.36,ilce_ici,Ümraniye,Esenevler,130.0,5,6,0.0,4.0,0.0,0,1.519628356623146
3995-27062,23950000,13625000.0,23350820.0,18487910.0,0.29544118291359056,Pahalı,0.0,ilce_ici,Ümraniye,Necip Fazıl,303.0,6,16,8.0,8.0,1.0,1,3.4272332251000384
160222-180,8000000,8875000.0,8609354.0,8742177.0,-0.08489613056335968,Adil fiyat,0.34,ilce_ici,Ümraniye,Esenevler,95.0,3,0,9.0,12.0,0.75,1,1.5534449117025708
156481-188,4850000,5600000.0,5079886.5,5339943.25,-0.0917506473500444,Adil fiyat,0.51,ilce_ici,Ümraniye,Çamlık,130.0,3,6,0.0,4.0,0.0,0,1.1617092533070026
1999-4583,4690000,4750000.0,4717801.5,4733900.75,-0.009273694637556566,Adil fiyat,0.36,ilce_ici,Ümraniye,Altınşehir,100.0,3,31,3.0,8.0,0.375,0,1.5260839798970398
160068-135,6150000,6500000.0,5941187.5,6220593.75,-0.011348394194685998,Adil fiyat,0.63,ilce_ici,Ümraniye,Ihlamurkuyu,90.0,3,6,4.0,5.0,0.8,0,0.881135717682492
3995-27052,13900000,9925000.0,14403841.0,12164420.5,0.14267671032911103,Adil fiyat,0.68,ilce_ici,Ümraniye,Madenler,144.0,4,16,1.0,7.0,0.14285714285714285,1,0.7678941709800511
160222-175,7750000,6450000.0,7067133.0,6758566.5,0.14669286748898602,Adil fiyat,0.8,ilce_ici,Ümraniye,Armağanevler,90.0,3,0,1.0,4.0,0.25,0,0.4749577038698101
156481-186,3795000,4425000.0,3695794.5,4060397.25,-0.06536238541684561,Adil fiyat,0.55,ilce_ici,Ümraniye,İstiklal,60.0,2,11,0.0,4.0,0.0,0,1.0624607040901715
160068-108,7500000,9450000.0,7127263.0,8288631.5,-0.09514616496100714,Adil fiyat,0.45,ilce_ici,Ümraniye,Çakmak,87.0,3,6,3.0,14.0,0.21428571428571427,1,1.3083130227081732
93181-6203,3990000,4800000.0,4140195.25,4470097.625,-0.10740204471485117,Adil fiyat,0.51,ilce_ici,Ümraniye,İstiklal,42.0,2,0,0.0,4.0,0.0,0,1.1656191878281097
3995-27005,5850000,6175000.0,5917630.0,6046315.0,-0.032468536621065885,Adil fiyat,0.46,ilce_ici,Ümraniye,Adem Yavuz,97.0,3,11,3.0,3.0,1.0,0,1.273828748630751
160222-173,5250000,5737500.0,5058326.0,5397913.0,-0.02740188661803182,Adil fiyat,0.59,ilce_ici,Ümraniye,Cemil Meriç,60.0,2,0,2.0,4.0,0.5,0,0.9630517793032695
156481-181,3950000,3990000.0,3794672.25,3892336.125,0.014814721326257505,Adil fiyat,0.53,ilce_ici,Ümraniye,Esenevler,80.0,2,16,0.0,5.0,0.0,0,1.1097822091278882
159866-235,4800000,5599500.0,4894344.5,5246922.25,-0.08517798219708707,Adil fiyat,0.67,ilce_ici,Ümraniye,Altınşehir,80.0,3,5,0.0,5.0,0.0,0,0.7748294976006096
160068-28,3400000,5550000.0,4072044.5,4811022.25,-0.2932894874888596,Ucuz / Fırsat,0.52,ilce_ici,Ümraniye,Cemil Meriç,105.0,3,21,3.0,5.0,0.6,0,1.135222298416394
160222-172,15000000,13500000.0,14884727.0,14192363.5,0.05690641308616426,Adil fiyat,0.18,ilce_ici,Ümraniye,Necip Fazıl,160.0,5,0,1.0,10.0,0.1,1,1.9346718727188084
156481-179,5800000,6450000.0,5751766.0,6100883.0,-0.04931794299284219,Adil fiyat,0.72,ilce_ici,Ümraniye,Altınşehir,85.0,3,5,2.0,4.0,0.5,0,0.6728956510909943
160222-170,6500000,8125000.0,6427031.5,7276015.75,-0.10665394037938965,Adil fiyat,0.45,ilce_ici,Ümraniye,Huzur,140.0,4,0,0.0,4.0,0.0,0,1.3048277693438854
156481-177,3500000,4625000.0,3565087.75,4095043.875,-0.1453083027101877,Adil fiyat,0.7,ilce_ici,Ümraniye,Çakmak,75.0,3,6,-1.0,4.0,-0.25,0,0.7021885471803838
3995-27004,3980000,4015000.0,4025336.75,4020168.375,-0.009991714588322436,Adil fiyat,0.56,ilce_ici,Ümraniye,Adem Yavuz,67.0,2,11,0.0,3.0,0.0,0,1.0434121516249972
160222-168,5250000,5225000.0,5064678.0,5144839.0,0.020440095404345986,Adil fiyat,0.59,ilce_ici,Ümraniye,Cemil Meriç,60.0,2,0,1.0,4.0,0.25,0,0.9797461670292176
156481-176,4775000,7475000.0,6077747.5,6776373.75,-0.29534583301282635,Ucuz / Fırsat,0.46,ilce_ici,Ümraniye,Namık Kemal,145.0,4,16,4.0,4.0,1.0,0,1.2681537597803731
3351-1933,6750000,6875000.0,7179115.5,7027057.75,-0.03942727665785869,Adil fiyat,0.84,ilce_ici,Ümraniye,Namık Kemal,85.0,3,0,2.0,4.0,0.5,0,0.3819923478314866
0-42371751,4550000,4325000.0,4392893.0,4358946.5,0.0438302007147828,Adil fiyat,0.58,ilce_ici,Ümraniye,Namık Kemal,85.0,3,22,0.0,4.0,0.0,0,0.9885673651800543
160222-166,6200000,7125000.0,6573605.0,6849302.5,-0.09479833895495199,Adil fiyat,0.79,ilce_ici,Ümraniye,Çakmak,85.0,3,0,1.0,4.0,0.25,0,0.5024749355134356
156481-174,5550000,5300000.0,5276225.0,5288112.5,0.049523814026271186,Adil fiyat,0.61,ilce_ici,Ümraniye,Yamanevler,90.0,3,21,3.0,5.0,0.6,0,0.9301841712846082
156485-37,5250000,5125000.0,5666007.5,5395503.75,-0.02696759315569005,Adil fiyat,0.63,ilce_ici,Ümraniye,İnkılap,78.0,3,14,1.0,7.0,0.14285714285714285,0,0.876810482986858
6181-23677,8800000,5500000.0,8610142.0,7055071.0,0.24732975756020031,Pahalı,0.38,ilce_ici,Ümraniye,Mehmet Akif,140.0,4,25,1.0,7.0,0.14285714285714285,0,1.4556786541293039
160222-160,11250000,10200000.0,10981591.0,10590795.5,0.062243152556387286,Adil fiyat,0.52,ilce_ici,Ümraniye,Armağanevler,170.0,5,0,4.0,4.0,1.0,0,1.134327683863341
156481-171,3590000,4400000.0,3683781.25,4041890.625,-0.11180179448819202,Adil fiyat,0.64,ilce_ici,Ümraniye,Esenşehir,70.0,3,11,0.0,4.0,0.0,0,0.8420000278669324
101004-10264,9680000,6897500.0,9157157.0,8027328.5,0.20588063637859097,Pahalı,0.3,ilce_ici,Ümraniye,Namık Kemal,119.0,5,16,1.0,1.0,1.0,0,1.661636283907016
159866-205,9000000,8475000.0,8322299.0,8398649.5,0.07160085678060503,Adil fiyat,0.5,ilce_ici,Ümraniye,Çakmak,125.0,4,0,4.0,4.0,1.0,0,1.1811430120671447
2986-17129,4950000,5125000.0,4953573.0,5039286.5,-0.01771808370093663,Adil fiyat,0.0,ilce_ici,Ümraniye,Ihlamurkuyu,130.0,4,54,4.0,4.0,1.0,0,3.1206918719732846
156485-33,4000000,4062500.0,4289663.0,4176081.5,-0.04216428726307185,Adil fiyat,0.56,ilce_ici,Ümraniye,Namık Kemal,85.0,3,25,0.0,5.0,0.0,0,1.0444574359978462
6181-23662,5500000,6100000.0,5735815.0,5917907.5,-0.0706174437501769,Adil fiyat,0.61,ilce_ici,Ümraniye,Yukarı Dudullu,75.0,3,13,4.0,5.0,0.8,0,0.9333551933942708
160222-154,5500000,5612500.0,5428800.0,5520650.0,-0.003740501571372936,Adil fiyat,0.55,ilce_ici,Ümraniye,Altınşehir,60.0,2,0,2.0,3.0,0.6666666666666666,0,1.066636082408872
156481-170,4250000,5825000.0,4670777.5,5247888.75,-0.19015051529055374,Adil fiyat,0.66,ilce_ici,Ümraniye,İstiklal,85.0,3,5,0.0,4.0,0.0,0,0.8035164203683387
159866-204,5999999,7224500.0,6020761.5,6622630.75,-0.09401577311252028,Adil fiyat,0.7,ilce_ici,Ümraniye,Çakmak,70.0,3,0,2.0,4.0,0.5,0,0.7194991545039893
144355-804,3800000,4450000.0,3541134.5,3995567.25,-0.048946053905111975,Adil fiyat,0.66,ilce_ici,Ümraniye,Esenkent,75.0,3,11,0.0,4.0,0.0,0,0.8129970640076613
160222-151,7300000,6687500.0,7103913.0,6895706.5,0.05862974301472953,Adil fiyat,0.76,ilce_ici,Ümraniye,Necip Fazıl,90.0,3,0,1.0,4.0,0.25,0,0.5723079265155245
156481-169,3500000,4625000.0,3931058.75,4278029.375,-0.18186630029860418,Adil fiyat,0.6,ilce_ici,Ümraniye,Site,70.0,2,0,-1.0,5.0,-0.2,0,0.9379083699932353
159866-199,4345000,4040000.0,4243254.5,4141627.25,0.04910455184010101,Adil fiyat,0.45,ilce_ici,Ümraniye,Armağanevler,75.0,2,21,0.0,5.0,0.0,0,1.3095166975820791
160222-150,20500000,13150000.0,20798856.0,16974428.0,0.20769901642635616,Pahalı,0.0,ilce_ici,Ümraniye,Yamanevler,178.0,4,0,10.0,30.0,0.3333333333333333,1,3.31190838086941
156481-164,5200000,6525000.0,5541044.5,6033022.25,-0.13807710555020744,Adil fiyat,0.75,ilce_ici,Ümraniye,Cemil Meriç,85.0,3,0,3.0,5.0,0.6,0,0.58880461434635
159866-189,6100000,7000000.0,6200162.0,6600081.0,-0.07576891859357483,Adil fiyat,0.68,ilce_ici,Ümraniye,Çamlık,90.0,3,3,3.0,4.0,0.75,0,0.7685877967998848
6181-20561,6200000,8525000.0,5844695.0,7184847.5,-0.13707284670969008,Adil fiyat,0.36,ilce_ici,Ümraniye,İnkılap,110.0,4,21,2.0,7.0,0.2857142857142857,1,1.5198510502456908
160222-148,6600000,7110000.0,6588630.5,6849315.25,-0.036400025535399325,Adil fiyat,0.78,ilce_ici,Ümraniye,Site,85.0,3,0,1.0,4.0,0.25,0,0.5323211549159402
156481-163,6750000,6800000.0,6963814.0,6881907.0,-0.019167216296296943,Adil fiyat,0.78,ilce_ici,Ümraniye,Armağanevler,95.0,3,0,2.0,5.0,0.4,0,0.521804837982368
159866-181,7725000,9297500.0,7926023.0,8611761.5,-0.10297097754042538,Adil fiyat,0.48,ilce_ici,Ümraniye,Armağanevler,160.0,5,11,4.0,4.0,1.0,0,1.2359392087848293
160222-147,7500000,8500000.0,8147667.5,8323833.75,-0.09897287412786206,Adil fiyat,0.46,ilce_ici,Ümraniye,Necip Fazıl,90.0,3,0,5.0,10.0,0.5,1,1.279724009158293
156481-159,6750000,6125000.0,6372280.0,6248640.0,0.08023505914887079,Adil fiyat,0.65,ilce_ici,Ümraniye,Site,95.0,3,11,1.0,4.0,0.25,0,0.8304388529574819
159866-165,3950000,4450000.0,4084159.25,4267079.625,-0.07430834501945813,Adil fiyat,0.6,ilce_ici,Ümraniye,Armağanevler,65.0,2,6,0.0,3.0,0.0,0,0.9554999914184498
160222-145,6550000,6875000.0,6903133.5,6889066.75,-0.04921809619568572,Adil fiyat,0.79,ilce_ici,Ümraniye,Necip Fazıl,90.0,3,2,3.0,5.0,0.6,0,0.5071161792036187
156481-157,7650000,7612500.0,8155153.5,7883826.75,-0.029659042165024744,Adil fiyat,0.39,ilce_ici,Ümraniye,Site,145.0,3,0,5.0,5.0,1.0,0,1.445496964772191
159866-143,7840000,8775000.0,8011602.0,8393301.0,-0.06592173925372151,Adil fiyat,0.41,ilce_ici,Ümraniye,Armağanevler,130.0,4,11,7.0,9.0,0.7777777777777778,0,1.395536049063852
160068-145,5500000,7050000.0,6092975.5,6571487.75,-0.1630510153503672,Adil fiyat,0.78,ilce_ici,Ümraniye,Parseller,85.0,3,0,1.0,3.0,0.3333333333333333,0,0.5314502133078812
160222-143,6400000,6800000.0,6720662.0,6760331.0,-0.053300792520366236,Adil fiyat,0.79,ilce_ici,Ümraniye,Armağanevler,85.0,3,0,2.0,5.0,0.4,0,0.5081319933915119
156481-156,6750000,7249500.0,7018425.0,7133962.5,-0.05382177156103638,Adil fiyat,0.78,ilce_ici,Ümraniye,Site,90.0,3,0,2.0,5.0,0.4,0,0.5308950692054485
159866-112,5550000,4980000.0,6136285.0,5558142.5,-0.0014649678377263626,Adil fiyat,0.57,ilce_ici,Ümraniye,Esenevler,110.0,3,16,1.0,5.0,0.2,0,1.009455748209765
136181-1176,4500000,4832500.0,4672938.5,4752719.25,-0.05317361213793556,Adil fiyat,0.48,ilce_ici,Ümraniye,Finanskent,110.0,3,31,1.0,4.0,0.25,0,1.2287947935702048
1999-4591,8495000,7040000.0,8060911.5,7550455.75,0.1250976472512934,Adil fiyat,0.53,ilce_ici,Ümraniye,Mehmet Akif,125.0,4,11,1.0,4.0,0.25,0,1.1219232436056068
160222-142,8500000,11250000.0,9243547.0,10246773.5,-0.17047058764400325,Adil fiyat,0.54,ilce_ici,Ümraniye,Armağanevler,155.0,5,0,5.0,5.0,1.0,0,1.0885762535970405
156481-155,13250000,14275000.0,12564403.0,13419701.5,-0.012645698564904741,Adil fiyat,0.49,ilce_ici,Ümraniye,Yamanevler,135.0,4,5,7.0,9.0,0.7777777777777778,1,1.2178755995101238
159866-98,4400000,4450000.0,4423506.5,4436753.25,-0.008283816549861095,Adil fiyat,0.43,ilce_ici,Ümraniye,Armağanevler,50.0,2,0,-1.0,3.0,-0.3333333333333333,0,1.3586906335235505
160222-140,8000000,6325000.0,7543694.0,6934347.0,0.15367748397938552,Adil fiyat,0.72,ilce_ici,Ümraniye,Altınşehir,95.0,3,0,3.0,5.0,0.6,0,0.6695302689457912
156481-154,7725000,7250000.0,7425217.0,7337608.5,0.05279533515586175,Adil fiyat,0.56,ilce_ici,Ümraniye,Yamanevler,135.0,4,11,4.0,5.0,0.8,0,1.0397534160072524
159866-57,5700000,7412500.0,6148100.0,6780300.0,-0.15932923321976902,Adil fiyat,0.55,ilce_ici,Ümraniye,Çakmak,80.0,3,0,4.0,4.0,1.0,0,1.0677640032502391
156481-149,8400000,6075000.0,7820067.0,6947533.5,0.20906218012478817,Pahalı,0.78,ilce_ici,Ümraniye,Esenevler,95.0,3,0,2.0,5.0,0.4,0,0.5250187231896664
160222-137,8500000,8500000.0,8419227.0,8459613.5,0.004774036071506104,Adil fiyat,0.41,ilce_ici,Ümraniye,Necip Fazıl,90.0,3,0,8.0,10.0,0.8,1,1.3958333789818231
159866-55,4225000,4450000.0,4088913.75,4269456.875,-0.010412770593917757,Adil fiyat,0.57,ilce_ici,Ümraniye,Armağanevler,70.0,3,6,-1.0,4.0,-0.25,0,1.0175110661947193
156481-147,5850000,6600000.0,5896870.0,6248435.0,-0.06376556689795125,Adil fiyat,0.71,ilce_ici,Ümraniye,Mehmet Akif,80.0,3,6,1.0,3.0,0.3333333333333333,0,0.6951875276214594
160222-123,7249000,6325000.0,7058403.5,6691701.75,0.08328199175942054,Adil fiyat,0.8,ilce_ici,Ümraniye,Altınşehir,90.0,3,0,1.0,4.0,0.25,0,0.4834480069907797
118740-1934,3700000,5525000.0,3996636.75,4760818.375,-0.2228226937978914,Ucuz / Fırsat,0.51,ilce_ici,Ümraniye,Yukarı Dudullu,110.0,4,26,3.0,5.0,0.6,0,1.1561884272311878
159866-50,7200000,7075000.0,6543102.0,6809051.0,0.0574160775121232,Adil fiyat,0.78,ilce_ici,Ümraniye,Çakmak,75.0,3,0,1.0,4.0,0.25,0,0.5164884077673058
3995-27169,6700000,6250000.0,6598811.0,6424405.5,0.042898054925082175,Adil fiyat,0.54,ilce_ici,Ümraniye,İstiklal,125.0,4,21,1.0,4.0,0.25,0,1.081037557527977
156481-146,4090000,4497500.0,4263361.5,4380430.75,-0.06630186997020784,Adil fiyat,0.61,ilce_ici,Ümraniye,Armağanevler,85.0,3,16,0.0,5.0,0.0,0,0.9301426237126972
160222-121,15000000,13500000.0,14884727.0,14192363.5,0.05690641308616426,Adil fiyat,0.18,ilce_ici,Ümraniye,Necip Fazıl,160.0,5,0,1.0,10.0,0.1,1,1.9346718727188084
156481-143,9200000,13850000.0,9517380.0,11683690.0,-0.21257753329641577,Ucuz / Fırsat,0.07,ilce_ici,Ümraniye,Çakmak,200.0,5,6,14.0,14.0,1.0,1,2.2069540693782965
160222-39,9499000,9700000.0,10042238.0,9871119.0,-0.03769775240274178,Adil fiyat,0.54,ilce_ici,Ümraniye,Atatürk,140.0,5,0,4.0,4.0,1.0,0,1.0968244747216784
156481-141,5200000,5500000.0,5229017.5,5364508.75,-0.03066613508646062,Adil fiyat,0.59,ilce_ici,Ümraniye,Cemil Meriç,65.0,2,0,3.0,4.0,0.75,0,0.9645613332188547
156481-140,8400000,11250000.0,8807410.0,10028705.0,-0.16240431840402125,Adil fiyat,0.21,ilce_ici,Ümraniye,Site,130.0,4,11,11.0,13.0,0.8461538461538461,0,1.8776945621316472
156481-137,6615000,9165000.0,6988036.5,8076518.25,-0.1809589484924398,Adil fiyat,0.18,ilce_ici,Ümraniye,Tatlısu,85.0,3,11,7.0,8.0,0.875,1,1.9330987113812017
36118-17407,4150000,4312500.0,4212788.0,4262644.0,-0.026425852123705382,Adil fiyat,0.39,ilce_ici,Ümraniye,Namık Kemal,80.0,3,31,0.0,2.0,0.0,0,1.4329987024732649
156481-133,3550000,4000000.0,3800097.25,3900048.625,-0.08975493863233565,Adil fiyat,0.72,ilce_ici,Ümraniye,Çakmak,90.0,3,11,-1.0,4.0,-0.25,0,0.6619495757330163
101004-10197,7450000,4987500.0,7152463.5,6069981.75,0.22735130134452217,Pahalı,0.1,ilce_ici,Ümraniye,Namık Kemal,105.0,4,39,1.0,1.0,1.0,0,2.119511322118078
156481-130,9400000,7250000.0,8943121.0,8096560.5,0.16098681656241562,Adil fiyat,0.55,ilce_ici,Ümraniye,Esenevler,100.0,4,0,3.0,5.0,0.6,0,1.0562954165540626
156481-127,10990000,11425000.0,11649533.0,11537266.5,-0.04743467614274144,Adil fiyat,0.32,ilce_ici,Ümraniye,Aşağı Dudullu,165.0,4,11,2.0,9.0,0.2222222222222222,1,1.6131902528331712
160222-214,12500000,11375000.0,12649139.0,12012069.5,0.04062001972266311,Adil fiyat,0.39,ilce_ici,Ümraniye,İstiklal,175.0,6,0,4.0,4.0,1.0,0,1.4540318830928385
159866-248,7550000,9475000.0,7674439.5,8574719.75,-0.11950475116110938,Adil fiyat,0.34,ilce_ici,Ümraniye,Armağanevler,165.0,6,16,4.0,5.0,0.8,0,1.5697804018226384
156481-125,9245000,9700000.0,9438255.0,9569127.5,-0.033872210397447415,Adil fiyat,0.54,ilce_ici,Ümraniye,Atatürk,140.0,5,0,4.0,4.0,1.0,0,1.0968244747216784
160222-209,9000000,9000000.0,9380394.0,9190197.0,-0.020695639059750297,Adil fiyat,0.51,ilce_ici,Ümraniye,Çakmak,140.0,4,0,4.0,4.0,1.0,0,1.152227338272512
159866-234,5850000,6865000.0,5817324.5,6341162.25,-0.07745618715244197,Adil fiyat,0.45,ilce_ici,Ümraniye,İstiklal,140.0,4,6,0.0,4.0,0.0,0,1.295313605307871
118740-2117,8300000,6725000.0,8325847.5,7525423.75,0.10292792482283805,Adil fiyat,0.67,ilce_ici,Ümraniye,Mehmet Akif,93.0,3,0,1.0,7.0,0.14285714285714285,0,0.7817153166378004
156481-117,17500000,18375000.0,16202336.0,17288668.0,0.0122237294394224,Adil fiyat,0.33,ilce_ici,Ümraniye,Yamanevler,125.0,3,0,3.0,7.0,0.42857142857142855,1,1.5923644411594469
160222-207,5500000,5500000.0,5412061.5,5456030.75,0.008058834712396004,Adil fiyat,0.46,ilce_ici,Ümraniye,Altınşehir,60.0,2,0,3.0,3.0,1.0,0,1.268405743527123
159866-182,2740000,3990000.0,2957975.0,3473987.5,-0.21128098474735443,Ucuz / Fırsat,0.56,ilce_ici,Ümraniye,Armağanevler,80.0,2,11,-1.0,5.0,-0.2,0,1.0468737626250346
118740-1764,11350000,8900000.0,9866014.0,9383007.0,0.20963354285038902,Pahalı,0.47,ilce_ici,Ümraniye,Atatürk,140.0,4,6,3.0,3.0,1.0,0,1.2610385954094183
156481-115,5500000,4980000.0,5798570.0,5389285.0,0.02054354149019768,Adil fiyat,0.57,ilce_ici,Ümraniye,Esenevler,110.0,3,16,1.0,5.0,0.2,0,1.009455748209765
160222-204,10500000,9175000.0,10636985.0,9905992.5,0.05996446090586077,Adil fiyat,0.48,ilce_ici,Ümraniye,İstiklal,150.0,5,0,4.0,4.0,1.0,0,1.2343272280131001
159866-179,3500000,4625000.0,3740650.75,4182825.375,-0.16324501115469112,Adil fiyat,0.7,ilce_ici,Ümraniye,Çakmak,75.0,3,6,-1.0,4.0,-0.25,0,0.7021885471803838
